ORDER_ID,OPERATION_SEQ_NO,PIECE_NO,PART_ID,CALC_QTY,QTY_PER,FIXED_QTY,REQUIRED_DATE,SITE_ID,QTY_ON_HAND
WO-071303,919,10,24858502-PKG,25.00000000,1.00000000,0.00000000,2026-05-31 22:50:00.000,MTM2,11.00000000
WO-071303,919,20,V-EMB-71,1.00000000,0.02780000,0.00000000,2026-05-31 22:50:00.000,MTM2,517.00000000
WO-071303,919,30,V-EMB-21,2.00000000,0.05560000,0.00000000,2026-05-31 22:50:00.000,MTM2,1268.00000000
WO-071303,919,40,V-EMB-1,1.00000000,0.02780000,0.00000000,2026-05-31 22:50:00.000,MTM2,221.00000000
WO-071303,919,50,V-EMB-61,1.00000000,0.02780000,0.00000000,2026-05-31 22:50:00.000,MTM2,1122.00000000
WO-071305,919,10,24937584-PKG,14.00000000,1.00000000,0.00000000,2026-05-29 10:50:00.000,MTM2,78.00000000
WO-071305,919,20,V-EMB-92,1.00000000,0.00130000,0.00000000,2026-05-29 10:50:00.000,MTM2,223.00000000
WO-071305,919,30,V-EMB-2,1.00000000,0.00130000,0.00000000,2026-05-29 10:50:00.000,MTM2,387.00000000
WO-071305,919,40,V-EMB-500,1.00000000,0.01040000,0.00000000,2026-05-29 10:50:00.000,MTM2,1173.00000000
WO-071307,919,10,26065879-PKG,16.00000000,1.00000000,0.00000000,2026-05-29 11:00:00.000,MTM2,18.00000000
WO-071307,919,20,V-EMB-92,1.00000000,0.00390000,0.00000000,2026-05-29 11:00:00.000,MTM2,223.00000000
WO-071307,919,30,V-EMB-2,1.00000000,0.00390000,0.00000000,2026-05-29 11:00:00.000,MTM2,387.00000000
WO-071307,919,40,V-EMB-750,1.00000000,0.06250000,0.00000000,2026-05-29 11:00:00.000,MTM2,1774.00000000
WO-071308,919,10,26073478-PKG,29.00000000,1.00000000,0.00000000,2026-05-29 11:10:00.000,MTM2,69.00000000
WO-071308,919,20,V-EMB-92,1.00000000,0.01040000,0.00000000,2026-05-29 11:10:00.000,MTM2,223.00000000
WO-071308,919,30,V-EMB-2,1.00000000,0.01040000,0.00000000,2026-05-29 11:10:00.000,MTM2,387.00000000
WO-071308,919,40,V-EMB-750,5.00000000,0.16670000,0.00000000,2026-05-29 11:10:00.000,MTM2,1774.00000000
WO-071309,10,10,MMC0000058,7999.62000000,0.16900000,0.00000000,2026-06-01 02:50:00.000,MTM2,8000.00000000
WO-071310,919,10,26073479-PKG,6.00000000,1.00000000,0.00000000,2026-05-29 06:20:00.000,MTM2,107.00000000
WO-071310,919,40,V-EMB-750,2.00000000,0.16670000,0.00000000,2026-05-29 06:20:00.000,MTM2,1774.00000000
WO-071312,10,10,MMF0008037,4533.76000000,58.88000000,0.00000000,2026-06-11 18:20:00.000,MTM2,230.00000000
WO-071313,919,10,990948,16.00000000,4.00000000,0.00000000,2026-06-18 02:00:00.000,MTM2,100.00000000
WO-071313,919,20,996061,16.00000000,4.00000000,0.00000000,2026-06-18 02:00:00.000,MTM2,100.00000000
WO-071313,919,30,17409649,4.00000000,1.00000000,0.00000000,2026-06-18 02:00:00.000,MTM2,4.00000000
WO-071313,919,40,78835831,4.00000000,1.00000000,0.00000000,2026-06-18 02:00:00.000,MTM2,90.00000000
WO-071313,919,50,78812268-PKG,4.00000000,1.00000000,0.00000000,2026-06-18 02:00:00.000,MTM2,0.00000000
WO-071315,10,10,MMF0008037,472.71000000,22.51000000,0.00000000,2026-06-19 21:40:00.000,MTM2,230.00000000
WO-071317,19,10,MMC0000654,9240.00000000,0.84000000,0.00000000,2026-06-09 09:00:00.000,MTM2,19060.00000000
WO-071318,10,10,MMC0000264,5688.20000000,2.38000000,0.00000000,2026-06-01 17:20:00.000,MTM2,5700.00000000
WO-071320,10,10,MMF0007125,288.30000000,1.86000000,0.00000000,2026-07-03 19:50:00.000,MTM2,140.00000000
WO-071322,10,10,22-74371-029-Raw,6.00000000,1.00000000,0.00000000,2026-06-04 23:50:00.000,MTM2,2.00000000
WO-071323,96,10,18-72142-010,4000.00000000,1.00000000,0.00000000,2026-06-04 03:00:00.000,MTM2,4477.00000000
WO-071323,96,20,18-72142-020,8000.00000000,2.00000000,0.00000000,2026-06-04 03:00:00.000,MTM2,7045.00000000
WO-071324,19,10,MMC0000277,62.00000000,0.03100000,0.00000000,2026-06-02 15:50:00.000,MTM2,250.00000000
WO-071326,19,10,MMC0001132,6193.44000000,0.17600000,0.00000000,2026-06-01 22:50:00.000,MTM2,6194.00000000
WO-071327,19,10,GM107144-01,3500.00000000,1.00000000,0.00000000,2026-06-03 09:50:00.000,MTM2,19232.00000000
WO-071327,19,20,GM107144-02,3500.00000000,1.00000000,0.00000000,2026-06-03 09:50:00.000,MTM2,2656.00000000
WO-071327,19,30,GM107144-03,3500.00000000,1.00000000,0.00000000,2026-06-03 09:50:00.000,MTM2,13466.00000000
WO-071327,19,40,GM107144-04,3500.00000000,1.00000000,0.00000000,2026-06-03 09:50:00.000,MTM2,16640.00000000
WO-071327,19,50,GM107144-05,10500.00000000,3.00000000,0.00000000,2026-06-03 09:50:00.000,MTM2,103040.00000000
WO-071327,19,60,GM107144-06,7000.00000000,2.00000000,0.00000000,2026-06-03 09:50:00.000,MTM2,44714.00000000
WO-071327,19,70,GM107144-07,3500.00000000,1.00000000,0.00000000,2026-06-03 09:50:00.000,MTM2,61638.00000000
WO-071327,19,80,GM107144-08,3500.00000000,1.00000000,0.00000000,2026-06-03 09:50:00.000,MTM2,32560.00000000
WO-071329,19,10,MMC0000125,12152.79000000,1.32600000,0.00000000,2026-06-11 10:10:00.000,MTM2,12153.00000000
WO-071330,10,10,MMC0000670,6600.00000000,1.10000000,0.00000000,2026-06-12 16:20:00.000,MTM2,6800.00000000
WO-071331,19,10,MMC0000651,42100.00000000,4.21000000,0.00000000,2026-06-03 11:00:00.000,MTM2,112631.00000000
WO-071333,19,10,MMC0000425,1300.00000000,0.26000000,0.00000000,2026-06-04 05:20:00.000,MTM2,6700.00000000
WO-071335,19,10,MMC0000430,16250.00000000,3.25000000,0.00000000,2026-05-29 10:40:00.000,MTM2,16640.00000000
WO-071335,19,20,FGT0756-01,0.00000000,0.00000000,0.00000000,2026-05-29 00:00:00.000,MTM2,0.00000000
WO-071336,19,20,FHA-M3-10,51000.00000000,6.00000000,0.00000000,2026-06-03 00:00:00.000,MTM2,526903.00000000
WO-071336,19,30,MMC0000650,54910.00000000,6.46000000,0.00000000,2026-06-03 00:00:00.000,MTM2,95399.18000000
WO-071341,919,10,V-EMB-2,1.00000000,0.00250000,0.00000000,2026-05-26 00:00:00.000,MTM2,387.00000000
WO-071341,919,20,V-EMB-500,1.00000000,0.02000000,0.00000000,2026-05-26 00:00:00.000,MTM2,1173.00000000
WO-071341,919,30,V-EMB-92,1.00000000,0.00250000,0.00000000,2026-05-26 00:00:00.000,MTM2,223.00000000
WO-071341,919,40,20383027-PKG,8.00000000,1.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,2546.00000000
WO-071342,919,10,V-EMB-2,1.00000000,0.00350000,0.00000000,2026-05-26 00:00:00.000,MTM2,387.00000000
WO-071342,919,20,V-EMB-500,1.00000000,0.02780000,0.00000000,2026-05-26 00:00:00.000,MTM2,1173.00000000
WO-071342,919,30,V-EMB-92,1.00000000,0.00350000,0.00000000,2026-05-26 00:00:00.000,MTM2,223.00000000
WO-071342,919,40,20433220-PKG,1.00000000,1.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,71.00000000
WO-071343,919,10,V-EMB-92,1.00000000,0.00450000,0.00000000,2026-06-24 23:20:00.000,MTM2,223.00000000
WO-071343,919,20,V-EMB-2,1.00000000,0.00450000,0.00000000,2026-06-24 23:20:00.000,MTM2,387.00000000
WO-071343,919,30,V-EMB-750,7.00000000,0.07140000,0.00000000,2026-06-24 23:20:00.000,MTM2,1774.00000000
WO-071343,919,40,20899384-PKG,98.00000000,1.00000000,0.00000000,2026-06-24 23:20:00.000,MTM2,377.00000000
WO-071344,919,10,V-EMB-92,1.00000000,0.00450000,0.00000000,2026-06-21 23:30:00.000,MTM2,223.00000000
WO-071344,919,20,V-EMB-2,1.00000000,0.00450000,0.00000000,2026-06-21 23:30:00.000,MTM2,387.00000000
WO-071344,919,30,V-EMB-750,6.00000000,0.07140000,0.00000000,2026-06-21 23:30:00.000,MTM2,1774.00000000
WO-071344,919,40,20899389-PKG,84.00000000,1.00000000,0.00000000,2026-06-21 23:30:00.000,MTM2,427.00000000
WO-071345,919,10,21044562-PKG,23.00000000,1.00000000,0.00000000,2026-06-02 23:40:00.000,MTM2,79.00000000
WO-071345,919,20,V-EMB-92,1.00000000,0.00130000,0.00000000,2026-06-02 23:40:00.000,MTM2,223.00000000
WO-071345,919,30,V-EMB-2,1.00000000,0.00130000,0.00000000,2026-06-02 23:40:00.000,MTM2,387.00000000
WO-071345,919,40,V-EMB-750,1.00000000,0.02000000,0.00000000,2026-06-02 23:40:00.000,MTM2,1774.00000000
WO-071346,919,10,V-EMB-2,1.00000000,0.00140000,0.00000000,2026-06-01 21:40:00.000,MTM2,387.00000000
WO-071346,919,20,V-EMB-750,8.00000000,0.02220000,0.00000000,2026-06-01 21:40:00.000,MTM2,1774.00000000
WO-071346,919,30,V-EMB-92,1.00000000,0.00140000,0.00000000,2026-06-01 21:40:00.000,MTM2,223.00000000
WO-071346,919,40,21094864-PKG,360.00000000,1.00000000,0.00000000,2026-06-01 21:40:00.000,MTM2,1150.00000000
WO-071347,919,10,V-EMB-2,3.00000000,0.00060000,0.00000000,2026-06-16 00:30:00.000,MTM2,387.00000000
WO-071347,919,20,V-EMB-500,47.00000000,0.01330000,0.00000000,2026-06-16 00:30:00.000,MTM2,1173.00000000
WO-071347,919,30,V-EMB-92,3.00000000,0.00060000,0.00000000,2026-06-16 00:30:00.000,MTM2,223.00000000
WO-071347,919,40,21827926-PKG,3525.00000000,1.00000000,0.00000000,2026-06-16 00:30:00.000,MTM2,6329.00000000
WO-071348,919,10,V-EMB-2,1.00000000,0.00310000,0.00000000,2026-06-14 23:20:00.000,MTM2,387.00000000
WO-071348,919,20,V-EMB-500,3.00000000,0.02500000,0.00000000,2026-06-14 23:20:00.000,MTM2,1173.00000000
WO-071348,919,30,V-EMB-92,1.00000000,0.00310000,0.00000000,2026-06-14 23:20:00.000,MTM2,223.00000000
WO-071348,919,40,22421149-PKG,120.00000000,1.00000000,0.00000000,2026-06-14 23:20:00.000,MTM2,1920.00000000
WO-071349,919,10,24383293-PKG,74.00000000,1.00000000,0.00000000,2026-06-07 23:30:00.000,MTM2,216.00000000
WO-071349,919,20,V-EMB-71,19.00000000,0.25000000,0.00000000,2026-06-07 23:30:00.000,MTM2,517.00000000
WO-071349,919,30,V-EMB-21,19.00000000,0.25000000,0.00000000,2026-06-07 23:30:00.000,MTM2,1268.00000000
WO-071349,919,40,V-EMB-1,19.00000000,0.25000000,0.00000000,2026-06-07 23:30:00.000,MTM2,221.00000000
WO-071349,919,50,V-EMB-61,19.00000000,0.25000000,0.00000000,2026-06-07 23:30:00.000,MTM2,1122.00000000
WO-071349,919,60,V-EMB-116,74.00000000,1.00000000,0.00000000,2026-06-07 23:30:00.000,MTM2,540.00000000
WO-071350,919,10,24436406-PKG,34.00000000,1.00000000,0.00000000,2026-06-02 23:50:00.000,MTM2,101.00000000
WO-071350,919,20,V-EMB-71,7.00000000,0.20000000,0.00000000,2026-05-26 00:00:00.000,MTM2,517.00000000
WO-071350,919,30,V-EMB-21,7.00000000,0.20000000,0.00000000,2026-05-26 00:00:00.000,MTM2,1268.00000000
WO-071350,919,40,V-EMB-1,7.00000000,0.20000000,0.00000000,2026-05-26 00:00:00.000,MTM2,221.00000000
WO-071350,919,50,V-EMB-61,7.00000000,0.20000000,0.00000000,2026-05-26 00:00:00.000,MTM2,1122.00000000
WO-071351,919,10,24473824-PKG,16.00000000,1.00000000,0.00000000,2026-06-16 23:50:00.000,MTM2,11.00000000
WO-071351,919,20,V-EMB-92,1.00000000,0.01040000,0.00000000,2026-05-26 00:00:00.000,MTM2,223.00000000
WO-071351,919,30,V-EMB-2,1.00000000,0.01040000,0.00000000,2026-05-26 00:00:00.000,MTM2,387.00000000
WO-071351,919,40,V-EMB-500,2.00000000,0.08330000,0.00000000,2026-06-16 23:50:00.000,MTM2,1173.00000000
WO-071352,929,10,24480539-PKG,162.00000000,1.00000000,0.00000000,2026-06-08 23:20:00.000,MTM2,99.00000000
WO-071352,929,20,V-EMB-71,11.00000000,0.06670000,0.00000000,2026-06-08 23:20:00.000,MTM2,517.00000000
WO-071352,929,30,V-EMB-21,11.00000000,0.06670000,0.00000000,2026-06-08 23:20:00.000,MTM2,1268.00000000
WO-071352,929,40,V-EMB-1,11.00000000,0.06670000,0.00000000,2026-06-08 23:20:00.000,MTM2,221.00000000
WO-071352,929,50,V-EMB-61,11.00000000,0.06670000,0.00000000,2026-06-08 23:20:00.000,MTM2,1122.00000000
WO-071353,919,10,V-EMB-2,2.00000000,0.00210000,0.00000000,2026-06-16 21:30:00.000,MTM2,387.00000000
WO-071353,919,20,V-EMB-500,31.00000000,0.05000000,0.00000000,2026-06-16 21:30:00.000,MTM2,1173.00000000
WO-071353,919,30,V-EMB-92,2.00000000,0.00210000,0.00000000,2026-06-16 21:30:00.000,MTM2,223.00000000
WO-071353,919,40,24487340-PKG,620.00000000,1.00000000,0.00000000,2026-06-16 21:30:00.000,MTM2,1820.00000000
WO-071354,919,10,V-EMB-92,23.00000000,0.08300000,0.00000000,2026-06-16 22:00:00.000,MTM2,223.00000000
WO-071354,919,20,V-EMB-2,3.00000000,0.00830000,0.00000000,2026-06-16 22:00:00.000,MTM2,387.00000000
WO-071354,919,30,V-EMB-780,19.00000000,0.06670000,0.00000000,2026-06-16 22:00:00.000,MTM2,761.00000000
WO-071354,919,40,24507917-PKG,270.00000000,1.00000000,0.00000000,2026-06-16 22:00:00.000,MTM2,965.00000000
WO-071355,919,10,V-EMB-2,1.00000000,0.00250000,0.00000000,2026-06-16 20:00:00.000,MTM2,387.00000000
WO-071355,919,20,V-EMB-500,7.00000000,0.02000000,0.00000000,2026-06-16 20:00:00.000,MTM2,1173.00000000
WO-071355,919,30,V-EMB-92,1.00000000,0.00250000,0.00000000,2026-06-16 20:00:00.000,MTM2,223.00000000
WO-071355,919,40,24569462-PKG,350.00000000,1.00000000,0.00000000,2026-06-16 20:00:00.000,MTM2,2989.00000000
WO-071356,919,10,V-EMB-2,1.00000000,0.00010000,0.00000000,2026-06-16 08:50:00.000,MTM2,387.00000000
WO-071356,919,20,V-EMB-500,5.00000000,0.00250000,0.00000000,2026-06-16 08:50:00.000,MTM2,1173.00000000
WO-071356,919,30,V-EMB-92,1.00000000,0.00010000,0.00000000,2026-06-16 08:50:00.000,MTM2,223.00000000
WO-071356,919,40,82279496-PKG,2000.00000000,1.00000000,0.00000000,2026-06-16 08:50:00.000,MTM2,3365.00000000
WO-071357,29,10,104410-01,8340.00000000,6.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,-325.00000000
WO-071357,29,20,FGT1034-01,0.00000000,0.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,0.00000000
WO-071357,29,30,613244-06,1390.00000000,1.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,185.00000000
WO-071358,919,10,V-EMB-71,28.00000000,0.08330000,0.00000000,2026-06-28 23:00:00.000,MTM2,517.00000000
WO-071358,919,20,V-EMB-21,28.00000000,0.08330000,0.00000000,2026-06-28 23:00:00.000,MTM2,1268.00000000
WO-071358,919,30,V-EMB-1,28.00000000,0.08330000,0.00000000,2026-06-28 23:00:00.000,MTM2,221.00000000
WO-071358,919,40,V-EMB-61,28.00000000,0.08330000,0.00000000,2026-06-28 23:00:00.000,MTM2,1122.00000000
WO-071358,919,50,24733473-PKG,333.00000000,1.00000000,0.00000000,2026-06-28 23:00:00.000,MTM2,128.00000000
WO-071359,910,10,78827341-PKG,371.00000000,1.00000000,0.00000000,2026-06-26 21:20:00.000,MTM2,708.00000000
WO-071359,910,20,V-EMB-91,4.00000000,0.00890000,0.00000000,2026-06-26 21:20:00.000,MTM2,274.00000000
WO-071359,910,30,V-EMB-2,4.00000000,0.00890000,0.00000000,2026-06-26 21:20:00.000,MTM2,387.00000000
WO-071359,910,40,V-EMB-780,54.00000000,0.14290000,0.00000000,2026-06-26 21:20:00.000,MTM2,761.00000000
WO-071360,919,10,V-EMB-72,23.00000000,0.10000000,0.00000000,2026-06-04 23:00:00.000,MTM2,255.00000000
WO-071360,919,20,V-EMB-22,69.00000000,0.30000000,0.00000000,2026-06-04 23:00:00.000,MTM2,465.00000000
WO-071360,919,30,V-EMB-2,23.00000000,0.10000000,0.00000000,2026-06-04 23:00:00.000,MTM2,387.00000000
WO-071360,919,40,V-EMB-62,23.00000000,0.10000000,0.00000000,2026-06-04 23:00:00.000,MTM2,353.00000000
WO-071360,919,50,24733521-PKG,230.00000000,1.00000000,0.00000000,2026-06-04 23:00:00.000,MTM2,336.00000000
WO-071361,919,10,V-EMB-71,26.00000000,0.05000000,0.00000000,2026-06-22 22:20:00.000,MTM2,517.00000000
WO-071361,919,20,V-EMB-21,104.00000000,0.20000000,0.00000000,2026-06-22 22:20:00.000,MTM2,1268.00000000
WO-071361,919,30,V-EMB-1,26.00000000,0.05000000,0.00000000,2026-06-22 22:20:00.000,MTM2,221.00000000
WO-071361,919,40,V-EMB-61,26.00000000,0.05000000,0.00000000,2026-06-22 22:20:00.000,MTM2,1122.00000000
WO-071361,919,50,24733517-PKG,520.00000000,1.00000000,0.00000000,2026-06-22 22:20:00.000,MTM2,884.00000000
WO-071362,919,10,V-EMB-71,3.00000000,0.01110000,0.00000000,2026-06-22 19:20:00.000,MTM2,517.00000000
WO-071362,919,20,V-EMB-21,5.00000000,0.02220000,0.00000000,2026-06-22 19:20:00.000,MTM2,1268.00000000
WO-071362,919,30,V-EMB-1,3.00000000,0.01110000,0.00000000,2026-06-22 19:20:00.000,MTM2,221.00000000
WO-071362,919,40,V-EMB-61,3.00000000,0.01110000,0.00000000,2026-06-22 19:20:00.000,MTM2,1122.00000000
WO-071362,919,50,24733518-PKG,210.00000000,1.00000000,0.00000000,2026-06-22 19:20:00.000,MTM2,589.00000000
WO-071363,919,10,V-EMB-76,1.00000000,0.08330000,0.00000000,2026-05-26 00:00:00.000,MTM2,73.00000000
WO-071363,919,20,V-EMB-26,1.00000000,0.08330000,0.00000000,2026-05-26 00:00:00.000,MTM2,71.00000000
WO-071363,919,30,V-EMB-6,1.00000000,0.08330000,0.00000000,2026-05-26 00:00:00.000,MTM2,49.00000000
WO-071363,919,40,V-EMB-66,1.00000000,0.08330000,0.00000000,2026-05-26 00:00:00.000,MTM2,252.00000000
WO-071363,919,50,24733529-PKG,2.00000000,1.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,6.00000000
WO-071364,919,10,V-EMB-71,65.00000000,0.01820000,0.00000000,2026-06-22 08:20:00.000,MTM2,517.00000000
WO-071364,919,20,V-EMB-21,194.00000000,0.05450000,0.00000000,2026-06-22 08:20:00.000,MTM2,1268.00000000
WO-071364,919,30,V-EMB-1,65.00000000,0.01820000,0.00000000,2026-06-22 08:20:00.000,MTM2,221.00000000
WO-071364,919,40,V-EMB-61,65.00000000,0.01820000,0.00000000,2026-06-22 08:20:00.000,MTM2,1122.00000000
WO-071364,919,50,24734037-PKG,3554.00000000,1.00000000,0.00000000,2026-06-22 08:20:00.000,MTM2,1915.00000000
WO-071365,919,10,V-EMB-92,2.00000000,0.02080000,0.00000000,2026-06-23 20:40:00.000,MTM2,223.00000000
WO-071365,919,20,V-EMB-2,2.00000000,0.02080000,0.00000000,2026-06-23 20:40:00.000,MTM2,387.00000000
WO-071365,919,30,V-EMB-800,11.00000000,0.11670000,0.00000000,2026-06-23 20:40:00.000,MTM2,487.00000000
WO-071365,919,40,24733429-PKG,90.00000000,1.00000000,0.00000000,2026-06-23 20:40:00.000,MTM2,93.00000000
WO-071366,919,10,V-EMB-71,44.00000000,0.08330000,0.00000000,2026-06-29 18:10:00.000,MTM2,517.00000000
WO-071366,919,20,V-EMB-21,44.00000000,0.08330000,0.00000000,2026-06-29 18:10:00.000,MTM2,1268.00000000
WO-071366,919,30,V-EMB-1,44.00000000,0.08330000,0.00000000,2026-06-29 18:10:00.000,MTM2,221.00000000
WO-071366,919,40,V-EMB-61,44.00000000,0.08330000,0.00000000,2026-06-29 18:10:00.000,MTM2,1122.00000000
WO-071366,919,50,24733464-PKG,522.00000000,1.00000000,0.00000000,2026-06-29 18:10:00.000,MTM2,1312.00000000
WO-071367,919,10,V-EMB-72,20.00000000,0.03330000,0.00000000,2026-06-29 21:10:00.000,MTM2,255.00000000
WO-071367,919,20,V-EMB-22,41.00000000,0.06670000,0.00000000,2026-06-29 21:10:00.000,MTM2,465.00000000
WO-071367,919,30,V-EMB-2,20.00000000,0.03330000,0.00000000,2026-06-29 21:10:00.000,MTM2,387.00000000
WO-071367,919,40,V-EMB-62,20.00000000,0.03330000,0.00000000,2026-06-29 21:10:00.000,MTM2,353.00000000
WO-071367,919,50,24733444-PKG,600.00000000,1.00000000,0.00000000,2026-06-29 21:10:00.000,MTM2,618.00000000
WO-071368,10,10,22-77723-080-Raw,73.00000000,1.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,0.00000000
WO-071368,10,20,22-74372-000,146.00000000,2.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,1271.00000000
WO-071369,10,10,22-77723-110-Raw,350.00000000,1.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,277.00000000
WO-071369,10,20,22-74372-000,700.00000000,2.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,1271.00000000
WO-071370,10,10,22-77723-125-Raw,219.00000000,1.00000000,0.00000000,2026-05-29 03:50:00.000,MTM2,3.00000000
WO-071370,10,20,22-74372-000,438.00000000,2.00000000,0.00000000,2026-05-29 03:50:00.000,MTM2,1271.00000000
WO-071371,10,10,22-77723-130-Raw,25.00000000,1.00000000,0.00000000,2026-05-29 01:50:00.000,MTM2,25.00000000
WO-071371,10,20,22-74372-000,50.00000000,2.00000000,0.00000000,2026-05-29 01:50:00.000,MTM2,1271.00000000
WO-071372,19,10,MMC0000653,17850.00000000,2.10000000,0.00000000,2026-06-09 17:40:00.000,MTM2,78155.00000000
WO-071372,19,20,FGT1212-01,0.00000000,0.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,0.00000000
WO-071373,96,10,17-13119-002,110.00000000,1.00000000,0.00000000,2026-05-29 16:50:00.000,MTM2,502.00000000
WO-071373,96,20,17-13120-002,110.00000000,1.00000000,0.00000000,2026-05-29 16:50:00.000,MTM2,946.00000000
WO-071373,96,30,A17-13146-001,110.00000000,1.00000000,0.00000000,2026-05-29 16:50:00.000,MTM2,158.00000000
WO-071374,10,10,MMC0000409,58140.00000000,0.45000000,0.00000000,2026-06-09 03:00:00.000,MTM2,58155.00000000
WO-071374,10,20,FGT0965-01,0.00000000,0.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,0.00000000
WO-071375,919,10,V-EMB-91,1.00000000,0.00630000,0.00000000,2026-05-26 00:00:00.000,MTM2,274.00000000
WO-071375,919,20,V-EMB-1,1.00000000,0.00630000,0.00000000,2026-05-26 00:00:00.000,MTM2,221.00000000
WO-071375,919,30,V-EMB-800,5.00000000,0.10000000,0.00000000,2026-05-29 06:30:00.000,MTM2,487.00000000
WO-071375,919,40,24733514-PKG,50.00000000,1.00000000,0.00000000,2026-05-29 06:30:00.000,MTM2,525.00000000
WO-071376,919,10,24705645-PKG,420.00000000,1.00000000,0.00000000,2026-06-16 20:10:00.000,MTM2,158.00000000
WO-071376,919,20,V-EMB-92,2.00000000,0.00420000,0.00000000,2026-06-16 20:10:00.000,MTM2,223.00000000
WO-071376,919,30,V-EMB-2,2.00000000,0.00420000,0.00000000,2026-06-16 20:10:00.000,MTM2,387.00000000
WO-071376,919,40,V-EMB-780,14.00000000,0.03330000,0.00000000,2026-06-16 20:10:00.000,MTM2,761.00000000
WO-071377,919,10,V-EMB-71,5.00000000,0.01720000,0.00000000,2026-06-23 20:50:00.000,MTM2,517.00000000
WO-071377,919,20,V-EMB-21,15.00000000,0.05170000,0.00000000,2026-06-23 20:50:00.000,MTM2,1268.00000000
WO-071377,919,30,V-EMB-1,5.00000000,0.01720000,0.00000000,2026-06-23 20:50:00.000,MTM2,221.00000000
WO-071377,919,40,V-EMB-61,5.00000000,0.01720000,0.00000000,2026-06-23 20:50:00.000,MTM2,1122.00000000
WO-071377,919,50,24733468-PKG,290.00000000,1.00000000,0.00000000,2026-06-23 20:50:00.000,MTM2,291.00000000
WO-071378,70,10,V-EMB-92,1.00000000,0.02500000,0.00000000,2026-06-09 23:20:00.000,MTM2,223.00000000
WO-071378,70,20,V-EMB-2,1.00000000,0.02500000,0.00000000,2026-06-09 23:20:00.000,MTM2,387.00000000
WO-071378,70,30,V-EMB-800,5.00000000,0.20000000,0.00000000,2026-06-09 23:20:00.000,MTM2,487.00000000
WO-071378,70,40,24733533-PKG,25.00000000,1.00000000,0.00000000,2026-06-09 23:20:00.000,MTM2,25.00000000
WO-071379,919,10,V-EMB-79,2.00000000,0.08330000,0.00000000,2026-06-14 23:10:00.000,MTM2,101.00000000
WO-071379,919,20,V-EMB-29,2.00000000,0.08330000,0.00000000,2026-06-14 23:10:00.000,MTM2,45.00000000
WO-071379,919,30,V-EMB-9,2.00000000,0.08330000,0.00000000,2026-06-14 23:10:00.000,MTM2,54.00000000
WO-071379,919,40,V-EMB-69,2.00000000,0.08330000,0.00000000,2026-06-14 23:10:00.000,MTM2,168.00000000
WO-071379,919,50,24733491-PKG,24.00000000,1.00000000,0.00000000,2026-06-14 23:10:00.000,MTM2,219.00000000
WO-071380,919,10,V-EMB-71,25.00000000,0.08330000,0.00000000,2026-06-26 19:40:00.000,MTM2,517.00000000
WO-071380,919,20,V-EMB-21,25.00000000,0.08330000,0.00000000,2026-06-26 19:40:00.000,MTM2,1268.00000000
WO-071380,919,30,V-EMB-1,25.00000000,0.08330000,0.00000000,2026-06-26 19:40:00.000,MTM2,221.00000000
WO-071380,919,40,V-EMB-61,25.00000000,0.08330000,0.00000000,2026-06-26 19:40:00.000,MTM2,1122.00000000
WO-071380,919,50,24733467-PKG,290.00000000,1.00000000,0.00000000,2026-06-26 19:40:00.000,MTM2,264.00000000
WO-071381,919,10,V-EMB-92,1.00000000,0.00890000,0.00000000,2026-06-26 17:30:00.000,MTM2,223.00000000
WO-071381,919,20,V-EMB-2,1.00000000,0.00890000,0.00000000,2026-06-26 17:30:00.000,MTM2,387.00000000
WO-071381,919,30,V-EMB-750,13.00000000,0.14290000,0.00000000,2026-06-26 17:30:00.000,MTM2,1774.00000000
WO-071381,919,40,24733426-PKG,84.00000000,1.00000000,0.00000000,2026-06-26 17:30:00.000,MTM2,164.00000000
WO-071382,919,10,24759470-PKG,30.00000000,1.00000000,0.00000000,2026-05-26 00:00:00.000,MTM2,72.00000000
WO-071382,919,20,V-EMB-71,6.00000000,0.16670000,0.00000000,2026-05-26 00:00:00.000,MTM2,517.00000000
WO-071382,919,30,V-EMB-1,6.00000000,0.16670000,0.00000000,2026-05-26 00:00:00.000,MTM2,221.00000000
WO-071382,919,40,V-EMB-21,6.00000000,0.16670000,0.00000000,2026-05-26 00:00:00.000,MTM2,1268.00000000
WO-071382,919,50,V-EMB-61,6.00000000,0.16670000,0.00000000,2026-05-26 00:00:00.000,MTM2,1122.00000000
WO-071383,919,10,V-EMB-2,1.00000000,0.00010000,0.00000000,2026-05-29 08:00:00.000,MTM2,387.00000000
WO-071383,919,20,V-EMB-500,3.00000000,0.00330000,0.00000000,2026-05-29 08:00:00.000,MTM2,1173.00000000
