table_name,PrimaryKeyColumn
INV_PIECES,DIMENSIONS_UM
INV_RECEIPT_DIST,INV_TRANS_ID
INV_RECEIPT_DIST,DEMAND_SUPPLY_ID
INV_TRANS_AVE,TRANSACTION_ID
INV_TRANS_AVE,CURRENCY_ID
INV_TRANS_CURR,TRANSACTION_ID
INV_TRANS_CURR,CURRENCY_ID
INV_TRANS_DIST,IN_TRANS_ID
INV_TRANS_DIST,OUT_TRANS_ID
INV_TRANS_DIST_TRC,IN_TRANS_ID
INV_TRANS_DIST_TRC,OUT_TRANS_ID
INV_TRANS_DIST_TRC,TRACE_ID
INVENTORY_BALANCE,PART_ID
INVENTORY_BALANCE,POSTING_DATE
INVENTORY_BALANCE,TRANSACTION_ID
INVENTORY_BALANCE,CURRENCY_ID
INVENTORY_TRANS,TRANSACTION_ID
ISSUE_REASON,ID
JOURNAL,TRANSACTION_ID
JOURNAL_BATCH,SITE_ID
JOURNAL_BATCH,ID
JOURNAL_DIM,PROCESS_TYPE
JOURNAL_DIM,SOURCE_ID
JOURNAL_DIM,CURRENCY_ID
JOURNAL_DIM,ENTRY_NO
JOURNAL_DIM,SITE_ID
JOURNAL_DIM_FILTER,USER_ID
JOURNAL_DIM_FILTER,NAME
JOURNAL_DIM_FILTER,CRITERIA_TYPE
LABEL_FORMAT,ID
LABEL_FORMAT_FIELD,LABEL_FIELD
LABEL_FORMAT_FIELD,LABEL_FORMAT_ID
LABEL_GROUP,ID
LABEL_GROUP_LINE,LABEL_GROUP_ID
LABEL_GROUP_LINE,LABEL_FORMAT_ID
LABEL_TYPE,ID
LABEL_TYPE_VAR,ID
LABEL_TYPE_VAR,LABEL_TYPE_ID
LABEL_TYPE_VAR,ID_ALIAS
LABOR_TICKET,TRANSACTION_ID
LABOR_TICKET_BREAK,TRANSACTION_ID
LABOR_TICKET_BREAK,CLOCK_IN
LABOR_TICKET_CURR,TRANSACTION_ID
LABOR_TICKET_CURR,CURRENCY_ID
LANG_DESCRIPTION,part_id
LANG_DESCRIPTION,language_id
LANGUAGE,id
LOCATION,WAREHOUSE_ID
LOCATION,ID
MACRO,USER_ID
MACRO,PROGRAM_ID
MACRO,NAME
MACRO_PROFILE,PROGRAM_ID
MACRO_PROFILE,MACRO_NAME
MACRO_PROFILE,PROFILE_ID
MARKET,ID
MARKET_PRICE,MARKET_ID
MARKET_PRICE,PART_ID
MARKET_PRICE,CURRENCY_ID
MASTER_PROD_SCHED,ID
MENU_NAME,USER_ID
MENU_NAME,SEQ_NO
MENU_NAME,ID
MFG_WIN_EXCEPTION,NAME
MFG_WIN_EXCEPTION,OUTLINE_OBJ_TYPE
MFG_WIN_EXCEPTION,USER_ID
MODE_OF_TRANSPORT,CODE
MT_WIP_INVENTORY,PART_ID
MT_WIP_INVENTORY,WAREHOUSE
MT_WIP_INVENTORY,LOCATION
NATURE_OF_TRANS,CODE
NEXT_NUM_GEN_EAC,PROJECT_ID
NEXT_NUM_GEN_EAC,NEXT_NUMBER
NEXT_NUM_GEN_ETC,PROJECT_ID
NEXT_NUM_GEN_ETC,NEXT_NUMBER
NMFC_CODE,ID
NMFC_CODE_SYNC,EVENT_ID
NORMAL_DIST_AREA,Z
NOTATION,TYPE
NOTATION,OWNER_ID
NOTATION,CREATE_DATE
NOTIFICATION_EMPLOYEE,PROGRAM_ID
NOTIFICATION_EMPLOYEE,ID
NOTIFICATION_EMPLOYEE,EMPLOYEE_ID
NOTIFICATION_EMPLOYEE_DOC,PROGRAM_ID
NOTIFICATION_EMPLOYEE_DOC,DOC_ID
NOTIFICATION_EMPLOYEE_DOC,DOC_LINE_NO
NOTIFICATION_EMPLOYEE_DOC,EMPLOYEE_ID
NOTIFICATION_EMPLOYEE_DOC,NOTIFY_ME_TYPE
NOTIFICATION_TEMPLATE,PROGRAM_ID
NOTIFICATION_TEMPLATE,TYPE
NOTIFICATION_TOKEN,PROGRAM_ID
NOTIFICATION_TOKEN,TYPE
NOTIFICATION_TOKEN,TOKEN
OP_SETUP_ATTRIB,WORKORDER_TYPE
OP_SETUP_ATTRIB,WORKORDER_BASE_ID
OP_SETUP_ATTRIB,WORKORDER_LOT_ID
OP_SETUP_ATTRIB,WORKORDER_SPLIT_ID
OP_SETUP_ATTRIB,WORKORDER_SUB_ID
OP_SETUP_ATTRIB,OPERATION_SEQ_NO
OP_SETUP_ATTRIB,ATTRIBUTE_ID
OPER_SERVICE_COST,WORKORDER_TYPE
OPER_SERVICE_COST,WORKORDER_BASE_ID
OPER_SERVICE_COST,WORKORDER_LOT_ID
OPER_SERVICE_COST,WORKORDER_SPLIT_ID
OPER_SERVICE_COST,WORKORDER_SUB_ID
OPER_SERVICE_COST,OPERATION_SEQ_NO
OPER_SERVICE_COST,QTY
OPER_TYPE_BINARY,OPERATION_TYPE_ID
OPER_TYPE_BINARY,SITE_ID
OPER_TYPE_BINARY,TYPE
OPER_TYPE_RESOURCE,OPERATION_TYPE_ID
OPER_TYPE_RESOURCE,SITE_ID
OPER_TYPE_RESOURCE,RESOURCE_ID
OPER_TYPE_SYNC,EVENT_ID
OPERATION,WORKORDER_TYPE
OPERATION,WORKORDER_BASE_ID
OPERATION,WORKORDER_LOT_ID
OPERATION,WORKORDER_SPLIT_ID
OPERATION,WORKORDER_SUB_ID
OPERATION,SEQUENCE_NO
OPERATION_AUDIT,SCHEDULE_ID
OPERATION_AUDIT,ATTEMPT_NO
OPERATION_AUDIT,RESOURCE_ID
OPERATION_AUDIT,UNIT_NO
OPERATION_BINARY,WORKORDER_TYPE
OPERATION_BINARY,WORKORDER_BASE_ID
OPERATION_BINARY,WORKORDER_LOT_ID
OPERATION_BINARY,WORKORDER_SPLIT_ID
OPERATION_BINARY,WORKORDER_SUB_ID
OPERATION_BINARY,SEQUENCE_NO
OPERATION_BINARY,TYPE
OPERATION_RESOURCE,WORKORDER_TYPE
OPERATION_RESOURCE,WORKORDER_BASE_ID
OPERATION_RESOURCE,WORKORDER_LOT_ID
OPERATION_RESOURCE,WORKORDER_SPLIT_ID
OPERATION_RESOURCE,WORKORDER_SUB_ID
OPERATION_RESOURCE,SEQUENCE_NO
OPERATION_RESOURCE,RESOURCE_ID
OPERATION_SCHED,SCHEDULE_ID
OPERATION_SCHED,WORKORDER_TYPE
OPERATION_SCHED,WORKORDER_BASE_ID
OPERATION_SCHED,WORKORDER_LOT_ID
OPERATION_SCHED,WORKORDER_SPLIT_ID
OPERATION_SCHED,WORKORDER_SUB_ID
OPERATION_SCHED,SEQUENCE_NO
OPERATION_SCHED,RESOURCE_ID
OPERATION_SCHED,UNIT_ASSIGNED
OPERATION_SUMMARY,SPID
OPERATION_SUMMARY,WORKORDER_TYPE
OPERATION_SUMMARY,WORKORDER_BASE_ID
OPERATION_SUMMARY,WORKORDER_LOT_ID
OPERATION_SUMMARY,WORKORDER_SPLIT_ID
OPERATION_SUMMARY,WORKORDER_SUB_ID
OPERATION_SUMMARY,SEQUENCE_NO
OPERATION_TYPE,ID
OPERATION_TYPE,SITE_ID
PACKAGE_TYPE,CODE
PACKAGE_TYPE_SYNC,EVENT_ID
PALLET,ID
PALLET_DETAIL,PACKLIST_ID
PALLET_DETAIL,PACKLIST_LINE_NO
PALLET_DETAIL,PALLET_ID
PART,ID
PART_ALIAS,PART_ID
PART_ALIAS,ID
PART_ALIAS_TYPE,ID
PART_ALTERNATE,PART_ID
PART_ALTERNATE,ALTERNATE_PART_ID
PART_BINARY,PART_ID
PART_BINARY,TYPE
PART_CO_BINARY,PART_ID
PART_CO_BINARY,TYPE
PART_CROSS_SELLING,PART_ID
PART_CROSS_SELLING,CROSS_SELL_PART_ID
PART_LOCATION,PART_ID
PART_LOCATION,WAREHOUSE_ID
PART_LOCATION,LOCATION_ID
PART_MFG_BINARY,PART_ID
PART_MFG_BINARY,TYPE
PART_PO_BINARY,PART_ID
PART_PO_BINARY,TYPE
PART_PRICE_GROUP,CODE
PART_REPLENISHMENT,SITE_ID
PART_REPLENISHMENT,PART_ID
PART_REPLENISHMENT,BEGIN_DATE
PART_REPLENISHMENT,END_DATE
PART_SHIPPING,CUSTOMER_ID
PART_SHIPPING,SHIPTO_ID
PART_SHIPPING,PART_ID
PART_SHIPPING,CONTAINER_PART_ID
PART_SITE,SITE_ID
PART_SITE,PART_ID
PART_SUBSTITUTE,PART_ID
PART_SUBSTITUTE,SUBSTITUTE_PART_ID
PART_SYNC,EVENT_ID
PART_TRACE_LOCATION,PART_ID
PART_TRACE_LOCATION,WAREHOUSE_ID
PART_TRACE_LOCATION,LOCATION_ID
PART_TRACE_LOCATION,TRACE_ID
PART_UNITS_CONV,PART_ID
PART_UNITS_CONV,FROM_UM
PART_UNITS_CONV,TO_UM
PART_WAREHOUSE,WAREHOUSE_ID
PART_WAREHOUSE,PART_ID
PART_WHS_REPLENISH,PART_ID
PART_WHS_REPLENISH,WAREHOUSE_ID
PART_WHS_REPLENISH,BEGIN_DATE
PART_WHS_REPLENISH,END_DATE
PAYABLE,VOUCHER_ID
PAYABLE_BINARY,VOUCHER_ID
PAYABLE_BINARY,TYPE
PAYABLE_CURR,VOUCHER_ID
PAYABLE_CURR,CURRENCY_ID
PAYABLE_DIST,VOUCHER_ID
PAYABLE_DIST,DIST_NO
PAYABLE_DIST,ENTRY_NO
PAYABLE_DIST,CURRENCY_ID
PAYABLE_INST,VOUCHER_ID
PAYABLE_INST,INST_NO
PAYABLE_LINE,VOUCHER_ID
PAYABLE_LINE,LINE_NO
PAYB_LINE_CURR,VOUCHER_ID
PAYB_LINE_CURR,LINE_NO
PAYB_LINE_CURR,CURRENCY_ID
PERIOD,ID
PERIOD,SITE_ID
PERSON,ID
PHYS_COUNT_LOC,PHYS_COUNT_ID
PHYS_COUNT_LOC,WAREHOUSE_ID
PHYS_COUNT_LOC,LOCATION_ID
PHYS_COUNT_LOC_ADJ,PHYS_COUNT_ID
PHYS_COUNT_LOC_ADJ,WAREHOUSE_ID
PHYS_COUNT_LOC_ADJ,LOCATION_ID
PHYS_COUNT_LOC_ADJ,PART_ID
PHYS_COUNT_TAG,PHYS_COUNT_ID
PHYS_COUNT_TAG,TAG_NO
PHYS_TRACE_COUNT,PHYS_COUNT_ID
PHYS_TRACE_COUNT,TAG_NO
PHYS_TRACE_COUNT,SUB_TAG_NO
PHYSICAL_COUNT,ID
PLANNING_CALENDAR,CALENDAR_NO
PLANNING_PART,ID
PLANNING_PART,SITE_ID
PORT_OF_ARRIVAL,CODE
PORT_OF_TRANS,CODE
PREF_DESCRIPTION,SECTION
PREF_DESCRIPTION,ENTRY
PRIORITY,CODE
PROBLEM_CLASS,ID
PROCESS_ACTIVITY,TYPE
PROCESS_ACTIVITY,SITE_ID
PROCESS_ACTIVITY,ID
PROCESS_ACTIVITY,DOCUMENT_ID
PROCESS_ACTIVITY,DOCUMENT_LINE_NO
PROCESS_TYPE,SITE_ID
PROCESS_TYPE,ID
PROCESS_TYPE_LINE,SITE_ID
PROCESS_TYPE_LINE,PROCESS_TYPE_ID
PROCESS_TYPE_LINE,PROCESS
PRODUCT,CODE
PRODUCT_SYNC,EVENT_ID
PROFILES,ID
PROGRAM_NAME,USER_ID
PROGRAM_NAME,MENU_ID
PROGRAM_NAME,SEQ_NO
PROGRAM_NAME,PROGRAM_ID
PROJ_DIST_DETAIL,PROJECT_ID
PROJ_DIST_DETAIL,SOURCE_TYPE
PROJ_DIST_DETAIL,SOURCE_ID
PROJ_DIST_DETAIL,SOURCE_TRANS_ID
PROJ_DIST_DETAIL,SOURCE_LINE_NO
PROJ_DIST_DETAIL,DIST_NO
PROJ_DIST_DETAIL,PROJECT_SUMMARY_ID
PROJ_DIST_DETAIL,CURRENCY_ID
PROJ_INFO_BINARY,PROJECT_ID
PROJ_INFO_BINARY,TYPE
PROJ_SUMM_BURD_AMT,PROJECT_SUMMARY_ID
PROJ_SUMM_BURD_AMT,COST_CATEGORY_ID
PROJECT_BASELINE,WORKORDER_BASE_ID
PROJECT_BASELINE,WORKORDER_SPLIT_ID
PROJECT_BATCH_LINK,SITE_ID
PROJECT_BATCH_LINK,SOURCE_BATCH_ID
PROJECT_BUDGET,WORKORDER_TYPE
PROJECT_BUDGET,WORKORDER_BASE_ID
PROJECT_BUDGET,WORKORDER_LOT_ID
PROJECT_BUDGET,WORKORDER_SPLIT_ID
PROJECT_BUDGET,WORKORDER_SUB_ID
PROJECT_BUDGET,SEQUENCE_NO
PROJECT_BUDGET,DEPARTMENT_ID
PROJECT_BUDGET,COST_CATEGORY_ID
PROJECT_CEILING,PROJECT_ID
PROJECT_CEILING,TYPE
PROJECT_CEILING,COST_CATEGORY_ID
PROJECT_CEILING,BASE_CATEGORY_ID
PROJECT_CEILING,CLIN
PROJECT_DIST,PROJECT_ID
PROJECT_DIST,SOURCE_TYPE
PROJECT_DIST,SOURCE_ID
PROJECT_DIST,DIST_NO
PROJECT_DIST,ENTRY_NO
PROJECT_DIST,PROJECT_SUMMARY_ID
PROJECT_DIST,CURRENCY_ID
PROJECT_EAC_POC,ID
PROJECT_EAC_POC,PROJECT_ID
PROJECT_ETC,PROJECT_ID
PROJECT_ETC,ETC_VERSION_ID
PROJECT_GL_TRANS,USER_ID
PROJECT_GL_TRANS,ID
PROJECT_INFO,ID
PROJECT_STATUS,CODE
PROJECT_SUMMARY,ID
PROJECT_TYPE,CODE
PRORATED_LABOR_TX,PRORATE_ID
PRORATED_LABOR_TX,TRANSACTION_ID
PURC_CATEGORY_TYPE,CODE
PURC_GROUP_USER,PURC_REQ_ID
PURC_GROUP_USER,GROUP_TYPE
PURC_GROUP_USER,USER_ID
PURC_HISTORY,PURC_REQ_ID
PURC_HISTORY,TYPE
PURC_LINE_BINARY,PURC_ORDER_ID
PURC_LINE_BINARY,PURC_ORDER_LINE_NO
PURC_LINE_BINARY,TYPE
PURC_LINE_DEL,PURC_ORDER_ID
PURC_LINE_DEL,PURC_ORDER_LINE_NO
PURC_LINE_DEL,DEL_SCHED_LINE_NO
PURC_LINE_TRC_CTL,PURC_ORDER_ID
PURC_LINE_TRC_CTL,PURC_ORDER_LINE_NO
PURC_MATL_DETAIL,PURC_ORDER_ID
PURC_MATL_DETAIL,DIST_NO
PURC_MATL_DETAIL,TRANSACTION_ID
PURC_MATL_DETAIL,CURRENCY_ID
PURC_ORDER_BINARY,PURC_ORDER_ID
PURC_ORDER_BINARY,TYPE
PURC_ORDER_CURR,PURC_ORDER_ID
PURC_ORDER_CURR,CURRENCY_ID
PURC_ORDER_LINE,PURC_ORDER_ID
PURC_ORDER_LINE,LINE_NO
PURC_ORDER_REQ,PURC_ORD_ID
PURC_ORDER_REQ,PURC_ORD_LINE_NO
PURC_ORDER_REQ,PURC_REQ_ID
PURC_ORDER_REQ,PURC_REQ_LINE_NO
PURC_ORDER_RFQ,PURC_ORD_ID
PURC_ORDER_RFQ,PURC_ORD_LINE_NO
PURC_ORDER_RFQ,PURC_RFQ_ID
PURC_ORDER_RFQ,PURC_RFQ_LINE_NO
PURC_ORDER_SYNC,EVENT_ID
PURC_REQ_BINARY,PURC_REQ_ID
PURC_REQ_BINARY,TYPE
PURC_REQ_CURR,PURC_REQ_ID
PURC_REQ_CURR,CURRENCY_ID
PURC_REQ_LINE,PURC_REQ_ID
PURC_REQ_LINE,LINE_NO
PURC_REQ_LINE_DEL,PURC_REQ_ID
PURC_REQ_LINE_DEL,PURC_REQ_LINE_NO
PURC_REQ_LINE_DEL,DEL_SCHED_LINE_NO
PURC_REQ_LN_BINARY,PURC_REQ_ID
PURC_REQ_LN_BINARY,PURC_REQ_LINE_NO
PURC_REQ_LN_BINARY,TYPE
PURC_REQUISITION,ID
PURC_RFQ_REQ,RFQ_ID
PURC_RFQ_REQ,RFQ_LINE_NO
PURC_RFQ_REQ,PURC_REQ_ID
PURC_RFQ_REQ,PURC_REQ_LINE_NO
PURC_SERV_DETAIL,PURC_ORDER_ID
PURC_SERV_DETAIL,DIST_NO
PURC_SERV_DETAIL,TRANSACTION_ID
PURC_SERV_DETAIL,CURRENCY_ID
PURCHASE_CONTRACT,ID
PURCHASE_DIST,PURC_ORDER_ID
PURCHASE_DIST,DIST_NO
PURCHASE_DIST,ENTRY_NO
PURCHASE_DIST,CURRENCY_ID
PURCHASE_ORDER,ID
QRP_CONTROL,STD_QRP_NAME
QRP_CONTROL,CONTEXT_TYPE
QRP_CONTROL,CONTEXT_ID
QUERY,USER_ID
QUERY,NAME
QUOTE,ID
QUOTE_BINARY,QUOTE_ID
QUOTE_BINARY,TYPE
QUOTE_LINE,QUOTE_ID
QUOTE_LINE,LINE_NO
QUOTE_LINE_BILLING,QUOTE_ID
QUOTE_LINE_BILLING,QUOTE_LINE_NO
QUOTE_LINE_BILLING,EVENT_SEQ_NO
QUOTE_LINE_BINARY,QUOTE_ID
QUOTE_LINE_BINARY,QUOTE_LINE_NO
QUOTE_LINE_BINARY,TYPE
QUOTE_OPT_BINARY,QUOTE_ID
QUOTE_OPT_BINARY,QUOTE_LINE_NO
QUOTE_OPT_BINARY,TYPE
QUOTE_OPT_BINARY,SEQ_NO
QUOTE_ORDER,QUOTE_ID
QUOTE_ORDER,CUST_ORDER_ID
QUOTE_ORDER_LINE,QUOTE_ID
QUOTE_ORDER_LINE,QUOTE_LINE_NO
QUOTE_ORDER_LINE,CUST_ORDER_ID
QUOTE_ORDER_LINE,CUST_ORDER_LINE_NO
QUOTE_PRICE,QUOTE_ID
QUOTE_PRICE,QUOTE_LINE_NO
QUOTE_PRICE,QTY
QUOTE_PRICING_BIN,QUOTE_ID
QUOTE_PRICING_BIN,TYPE
QUOTED_OPTIONS,QUOTE_ID
QUOTED_OPTIONS,QUOTE_LINE_NO
QUOTED_OPTIONS,SEQ_NO
RATE,ID
RATE_DETAIL,RATE_ID
RATE_DETAIL,SITE_ID
RATE_DETAIL,PERIOD_ID
RATE_DETAIL,COST_CATEGORY_ID
RCR_GJ,ID
RCR_GJ_LINE,RCR_ID
RCR_GJ_LINE,LINE_NO
RCR_PAYABLE,ID
RCR_PAYABLE_LINE,RCR_PAYABLE_ID
RCR_PAYABLE_LINE,LINE_NO
RCR_RECEIVABLE,ID
RCR_RECV_LINE,RCR_RECEIVABLE_ID
RCR_RECV_LINE,LINE_NO
RCR_RECV_SHARE,RCR_RECV_ID
RCR_RECV_SHARE,SHARE_SALESREP_ID
REASON,TYPE
REASON,CODE
RECEIVABLE,INVOICE_ID
RECEIVABLE_BINARY,INVOICE_ID
RECEIVABLE_BINARY,TYPE
RECEIVABLE_CURR,INVOICE_ID
RECEIVABLE_CURR,CURRENCY_ID
RECEIVABLE_DIST,INVOICE_ID
RECEIVABLE_DIST,DIST_NO
RECEIVABLE_DIST,ENTRY_NO
RECEIVABLE_DIST,CURRENCY_ID
RECEIVABLE_INST,INVOICE_ID
RECEIVABLE_INST,INST_NO
RECEIVABLE_LINE,INVOICE_ID
RECEIVABLE_LINE,LINE_NO
RECEIVABLE_SCHED,INVOICE_ID
RECEIVABLE_SCHED,PROMISE_DATE
RECEIVABLE_SHARE,INVOICE_ID
RECEIVABLE_SHARE,SHARE_SALESREP_ID
RECEIVER,ID
RECEIVER_BINARY,RECEIVER_ID
RECEIVER_BINARY,TYPE
RECEIVER_LINE,RECEIVER_ID
RECEIVER_LINE,LINE_NO
RECEIVER_LINE_DEL,RECEIVER_ID
RECEIVER_LINE_DEL,RECEIVER_LINE_NO
RECEIVER_LINE_DEL,LINE_NO
RECV_LINE_BINARY,INVOICE_ID
RECV_LINE_BINARY,RECV_LINE_NO
RECV_LINE_BINARY,TYPE
RECVR_LINE_BINARY,RECEIVER_ID
RECVR_LINE_BINARY,RECEIVER_LINE_NO
REFERENCE_DESIGNATOR,WORKORDER_TYPE
REFERENCE_DESIGNATOR,WORKORDER_BASE_ID
REFERENCE_DESIGNATOR,WORKORDER_LOT_ID
REFERENCE_DESIGNATOR,WORKORDER_SPLIT_ID
REFERENCE_DESIGNATOR,WORKORDER_SUB_ID
REFERENCE_DESIGNATOR,OPERATION_SEQ_NO
REFERENCE_DESIGNATOR,PIECE_NO
REFERENCE_DESIGNATOR,ID
REGION,ID
REPORT,ID
REPORT_CAL_MAP,RPT_CAL_ID
REPORT_CAL_MAP,FIN_CAL_ID
REPORT_CALENDAR,ID
REPORT_LINE,REPORT_ID
REPORT_LINE,LINE_NO
REQ_PART_ALTERNATE,WORKORDER_TYPE
REQ_PART_ALTERNATE,WORKORDER_BASE_ID
REQ_PART_ALTERNATE,WORKORDER_LOT_ID
REQ_PART_ALTERNATE,WORKORDER_SPLIT_ID
REQ_PART_ALTERNATE,WORKORDER_SUB_ID
REQ_PART_ALTERNATE,OPERATION_SEQ_NO
REQ_PART_ALTERNATE,PIECE_NO
REQ_PART_ALTERNATE,PART_ID
REQ_TRC_CTL,WORKORDER_TYPE
REQ_TRC_CTL,WORKORDER_BASE_ID
REQ_TRC_CTL,WORKORDER_LOT_ID
REQ_TRC_CTL,WORKORDER_SPLIT_ID
REQ_TRC_CTL,WORKORDER_SUB_ID
REQ_TRC_CTL,OPERATION_SEQ_NO
REQ_TRC_CTL,PIECE_NO
REQUEST_FOR_QUOTE,ID
REQUIREMENT,WORKORDER_TYPE
REQUIREMENT,WORKORDER_BASE_ID
REQUIREMENT,WORKORDER_LOT_ID
REQUIREMENT,WORKORDER_SPLIT_ID
REQUIREMENT,WORKORDER_SUB_ID
REQUIREMENT,OPERATION_SEQ_NO
REQUIREMENT,PIECE_NO
REQUIREMENT_BINARY,WORKORDER_TYPE
REQUIREMENT_BINARY,WORKORDER_BASE_ID
REQUIREMENT_BINARY,WORKORDER_LOT_ID
REQUIREMENT_BINARY,WORKORDER_SPLIT_ID
REQUIREMENT_BINARY,WORKORDER_SUB_ID
REQUIREMENT_BINARY,OPERATION_SEQ_NO
REQUIREMENT_BINARY,PIECE_NO
REQUIREMENT_BINARY,TYPE
REQUIREMENT_COST,WORKORDER_TYPE
REQUIREMENT_COST,WORKORDER_BASE_ID
REQUIREMENT_COST,WORKORDER_LOT_ID
REQUIREMENT_COST,WORKORDER_SPLIT_ID
REQUIREMENT_COST,WORKORDER_SUB_ID
REQUIREMENT_COST,OPERATION_SEQ_NO
REQUIREMENT_COST,REQ_PIECE_NO
REQUIREMENT_COST,QTY
REQUIREMENT_SCHED,SCHEDULE_ID
REQUIREMENT_SCHED,WORKORDER_TYPE
REQUIREMENT_SCHED,WORKORDER_BASE_ID
REQUIREMENT_SCHED,WORKORDER_LOT_ID
REQUIREMENT_SCHED,WORKORDER_SPLIT_ID
REQUIREMENT_SCHED,WORKORDER_SUB_ID
REQUIREMENT_SCHED,SEQUENCE_NO
REQUIREMENT_SCHED,PIECE_NO
REQUIREMENT_SUM,SPID
REQUIREMENT_SUM,WORKORDER_TYPE
REQUIREMENT_SUM,WORKORDER_BASE_ID
REQUIREMENT_SUM,WORKORDER_LOT_ID
REQUIREMENT_SUM,WORKORDER_SPLIT_ID
REQUIREMENT_SUM,WORKORDER_SUB_ID
REQUIREMENT_SUM,OPERATION_SEQ_NO
REQUIREMENT_SUM,PIECE_NO
RES_SIMULATION,SIMULATION_ID
RES_SIMULATION,RESOURCE_ID
RESOURCE_SCHED,SCHEDULE_ID
RESOURCE_SCHED,RESOURCE_ID
RESOURCE_SETUP,RESOURCE_ID
RESOURCE_SETUP,SETUP_ID
REVALUE,ID
REVALUE_CURR,REVALUE_ID
REVALUE_CURR,CURRENCY_ID
REVALUE_DIST,REVALUE_ID
REVALUE_DIST,DIST_NO
REVALUE_DIST,ENTRY_NO
REVALUE_DIST,CURRENCY_ID
REVALUE_LINE,REVALUE_ID
REVALUE_LINE,LINE_NO
REVENUE_DETAIL,REV_DIST_ID
REVENUE_DETAIL,PROJECT_ID
REVENUE_DETAIL,CURRENCY_ID
REVENUE_DIST,ID
REVENUE_DIST,LINE_NO
REVENUE_DIST,PROJECT_ID
REVENUE_DIST,ENTRY_NO
REVENUE_DIST,CURRENCY_ID
REVISION_HISTORY,REVISION_ID
REVISION_HISTORY,TYPE
REVISION_HISTORY,HISTORY_ID
REVISION_NUMBERING,STAGE_ID
REVISION_NUMBERING,LINE_NO
RFQ_BINARY,RFQ_ID
RFQ_BINARY,TYPE
RFQ_LINE,RFQ_ID
RFQ_LINE,LINE_NO
RFQ_LINE_BINARY,RFQ_ID
RFQ_LINE_BINARY,RFQ_LINE_NO
RFQ_LINE_BINARY,TYPE
RFQ_VENDOR,RFQ_ID
RFQ_VENDOR,VENDOR_ID
RFQ_VENDOR_QUOTE,RFQ_ID
RFQ_VENDOR_QUOTE,VENDOR_ID
RFQ_VENDOR_QUOTE,RFQ_LINE_NO
RFQ_VND_QT_BINARY,RFQ_ID
RFQ_VND_QT_BINARY,VENDOR_ID
RFQ_VND_QT_BINARY,RFQ_LINE_NO
RFQ_VND_QT_BINARY,TYPE
RMA,ID
RMA_BINARY,RMA_ID
RMA_BINARY,TYPE
RMA_LINE,RMA_ID
RMA_LINE,LINE_NO
RMA_LINE_BINARY,RMA_ID
RMA_LINE_BINARY,RMA_LINE_NO
RMA_LINE_BINARY,TYPE
RMA_LINE_DSL,RMA_ID
RMA_LINE_DSL,RMA_LINE_NO
RMA_LINE_DSL,DSL_ID
RMA_SYNC,EVENT_ID
SALES_CODE_ENG,SERIES_ID
SALES_CODE_ENG,MODEL_ID
SALES_CODE_ENG,SALES_CODE
SALES_CODE_ENG,SITE_ID
SALES_REP,ID
SALES_REP_SHARE,SALESREP_ID
SALES_REP_SHARE,SHARE_SALESREP_ID
SALES_TAX,ID
SALES_TAX_GROUP,ID
SALES_TAX_PCT,SALES_TAX_ID
SALES_TAX_PCT,EFFECTIVE_DATE
SCHEDULE,ID
SCHEDULE_GROUP,ID
SCHEDULER_RUN_LOG,SCHEDULE_ID
SCHEDULER_RUN_LOG,COUNT
SECURITY_CLASS,CODE
SEGMENT,CODE
SELECT_OPT_BINARY,CUST_ORDER_ID
SELECT_OPT_BINARY,CUST_ORDER_LINE_NO
SELECT_OPT_BINARY,TYPE
SELECT_OPT_BINARY,SEQ_NO
SELECTED_OPTIONS,CUST_ORDER_ID
SELECTED_OPTIONS,CUST_ORDER_LINE_NO
SELECTED_OPTIONS,SEQ_NO
SER_SIMULATION,SIMULATION_ID
SER_SIMULATION,SERVICE_ID
SERIES_MODEL_PART,SERIES_ID
SERIES_MODEL_PART,MODEL_ID
SERIES_MODEL_PART,SITE_ID
SERV_CHARGE_BINARY,SERVICE_CHARGE_ID
SERV_CHARGE_BINARY,TYPE
SERV_DISP_BINARY,DISPATCH_ID
SERV_DISP_BINARY,TYPE
SERVICE,ID
SERVICE_BINARY,SERVICE_ID
SERVICE_BINARY,TYPE
SERVICE_CHARGE,ID
SERVICE_DISP_LINE,DISPATCH_ID
SERVICE_DISP_LINE,LINE_NO
SERVICE_DISPATCH,ID
SERVICE_DISPATCHED,TRANSACTION_ID
SERVICE_RCPT_CURR,TRANSACTION_ID
SERVICE_RCPT_CURR,CURRENCY_ID
SERVICE_RCVR_DISP,RECEIVER_ID
SERVICE_RCVR_DISP,RECEIVER_LINE_NO
SERVICE_RCVR_DISP,DISPATCH_ID
SERVICE_RCVR_DISP,DISPATCH_LINE_NO
SERVICE_RECEIPT,TRANSACTION_ID
SERVICE_SHIPPING,VENDOR_ID
SERVICE_SHIPPING,DISPATCH_ADDR_ID
SERVICE_SHIPPING,SERVICE_ID
SERVICE_SHIPPING,SERVICE_PART_ID
SERVICE_SHIPPING,CONTAINER_PART_ID
SERVICE_SITE,SITE_ID
SERVICE_SITE,SERVICE_ID
SERVICE_UNIT_CONV,SERVICE_ID
SERVICE_UNIT_CONV,FROM_UM
SERVICE_UNIT_CONV,TO_UM
SETTINGS,NAME
SETUP_ATTRIBUTE,ID
SETUP_TYPE,ID
